10104114001,2011.05,55
10104114001,2013.07,57
10104114001,2015.07,58
10104114001,2018.07,61
10104114002,2011.05,62
10104114002,2013.07,64
10104114002,2015.07,66
10104114002,2018.07,69
10104115001,2011.05,50
10104115001,2013.07,52
10104115001,2015.07,54
10104115001,2018.07,57
10104115002,2011.05,45
10104115002,2013.07,47
10104115002,2015.07,49
10104115002,2018.07,51
10104116001,2011.05,53
10104116001,2013.07,55
10104116001,2015.07,NA
10104116001,2018.07,60
10104116002,2011.05,57
10104116002,2013.07,59
10104116002,2015.07,NA
10104116002,2018.07,64
10104117001,2011.05,57
10104117001,2013.07,59
10104117001,2015.07,61
10104117001,2018.07,64
10104117002,2011.05,66
10104117002,2013.07,68
10104117002,2015.07,70
10104118001,2011.05,54
10104118001,2013.07,56
10104118001,2015.07,58
10104118001,2018.07,61
10104118002,2011.05,51
10104118002,2013.07,53
10104118002,2015.07,55
10104118002,2018.07,58
10104119001,2011.05,57
10104119001,2013.07,59
10104119001,2015.07,61
10104119001,2018.07,64
10104119002,2011.05,NA
10104119002,2013.07,55
10104119002,2015.07,57
10104119002,2018.07,60
10104120001,2011.05,NA
10104120001,2013.07,48
10104120001,2015.07,50
10104120001,2018.07,53
10104120002,2011.05,NA
10104120002,2013.07,47
10104120002,2015.07,49
10104120002,2018.07,52
10104121001,2011.05,NA
10104121001,2013.07,46
10104121001,2015.07,48
10104121001,2018.07,51
10104121002,2011.05,NA
10104121002,2013.07,43
10104121002,2015.07,44
10104121002,2018.07,48
10104122001,2011.05,NA
10104122001,2013.07,47
10104122001,2015.07,49
10104122001,2018.07,52
10104122002,2011.05,NA
10104122002,2013.07,49
10104122002,2015.07,51
10104122002,2018.07,54
10104123001,2011.05,NA
10104123001,2013.07,66
10104123001,2015.07,68
10104123001,2018.07,74
10104124001,2011.05,NA
10104124001,2013.07,46
10104124001,2015.07,48
10104124001,2018.07,51
10104124002,2011.05,NA
10104124002,2013.07,45
10104124002,2015.07,46
10104124002,2018.07,50
10104125001,2011.05,NA
10104125001,2013.07,63
10104125001,2015.07,65
10104125001,2018.07,68
10104125002,2011.05,NA
10104125002,2013.07,62
10104125002,2015.07,64
10104125002,2018.07,67
10104126001,2011.05,NA
10104126001,2013.07,47
10104126001,2015.07,NA
10104126001,2018.07,52
10104126002,2015.07,NA
10104126002,2018.07,52
10104127001,2011.05,NA
10104127001,2013.07,57
10104127001,2015.07,59
10104127001,2018.07,62
10104127002,2011.05,NA
10104127002,2013.07,64
10104127002,2015.07,66
10104127002,2018.07,69
10104128001,2011.05,NA
10104128001,2013.07,58
10104128001,2015.07,70
10104128001,2018.07,72
10104128002,2011.05,NA
10104128002,2013.07,72
10104128002,2015.07,73
10104128002,2018.07,77
10104129001,2011.05,NA
10104129001,2013.07,56
10104129001,2015.07,NA
10104129001,2018.07,61
10104129002,2011.05,NA
10104129002,2013.07,61
10104129002,2015.07,63
10104129002,2018.07,66
10104130001,2011.05,NA
10104130001,2013.07,45
10104130001,2015.07,47
10104130001,2018.07,50
10104130002,2011.05,NA
10104130002,2013.07,41
10104130002,2015.07,44
10104130002,2018.07,47
10104201001,2011.05,52
10104201001,2013.07,54
10104201002,2011.05,54
10104201002,2013.07,56
10104201002,2015.07,NA
10104202001,2011.05,82
10104202002,2011.05,71
10104203001,2011.05,65
10104203001,2013.07,67
10104203002,2011.05,57
10104203002,2013.07,59
10104204001,2011.05,57
10104204001,2013.07,59
10104205001,2011.05,46
10104205001,2013.07,48
10104205001,2015.07,50
10104205001,2018.07,53
10104205002,2011.05,51
10104205002,2013.07,52
10104205002,2015.07,54
10104205002,2018.07,57
10104206001,2011.05,47
10104206001,2013.07,49
10104206001,2015.07,51
10104206001,2018.07,54
10104206002,2011.05,54
10104206002,2013.07,56
10104206002,2015.07,58
10104206002,2018.07,61
10104207001,2011.05,71
10104207001,2013.07,73
10104207002,2011.05,68
10104207002,2013.07,70
10104207002,2015.07,NA
10104207002,2018.07,75
10104208001,2011.05,59
10104208001,2013.07,61
10104208001,2015.07,63
10104209001,2011.05,78
10104209001,2013.07,80
10104210001,2011.05,74
10104210001,2013.07,76
10104210001,2015.07,79
10104210001,2018.07,82
10104211001,2011.05,58
10104211002,2011.05,59
10104212001,2011.05,61
10104212001,2013.07,63
10104212001,2015.07,64
10104212001,2018.07,68
10104213001,2011.05,78
10104214001,2011.05,NA
10104214002,2011.05,64
10104215001,2011.05,75
10104215002,2011.05,74
10104216001,2011.05,70
10104217001,2011.05,48
10104217001,2013.07,50
10104217001,2015.07,53
10104217002,2011.05,56
10104217002,2013.07,58
10104217002,2015.07,60
10104218001,2011.05,49
10104218002,2011.05,48
10104218002,2013.07,50
10104218002,2015.07,52
10104219001,2011.05,50
10104219001,2013.07,52
10104220001,2011.05,64
10104220001,2013.07,NA
10104220001,2015.07,68
10104220001,2018.07,71
10104221001,2011.05,57
10104221001,2013.07,59
10104221001,2015.07,61
10104221002,2011.05,58
10104221002,2013.07,60
10104221002,2015.07,62
10104221002,2018.07,65
10104222001,2011.05,52
10104222001,2013.07,54
10104222001,2015.07,NA
10104222001,2018.07,59
10104222002,2011.05,53
10104222002,2013.07,55
10104222002,2015.07,NA
10104222002,2018.07,60
10104223001,2011.05,49
10104223001,2013.07,NA
10104223001,2015.07,53
10104223001,2018.07,56
10104223002,2011.05,34
10104223002,2015.07,NA
10104223002,2018.07,41
10104224001,2011.05,48
10104224001,2013.07,48
10104224002,2011.05,48
10104225001,2011.05,73
10104225001,2013.07,75
10104225001,2015.07,77
10104225002,2011.05,NA
10104225002,2013.07,66
10104225002,2015.07,67
10104226001,2011.05,57
10104226001,2013.07,59
10104226001,2015.07,61
10104226001,2018.07,64
10104226002,2011.05,56
10104226002,2013.07,58
10104226002,2015.07,60
10104226002,2018.07,63
10104227001,2011.05,72
10104227001,2013.07,74
10104227001,2015.07,76
10104227001,2018.07,79
10104227003,2015.07,NA
10104227003,2018.07,83
10104228001,2011.05,60
10104228001,2013.07,62
10104228002,2011.05,58
10104228002,2013.07,60
10104228002,2015.07,62
10104229001,2011.05,62
10104229001,2013.07,64
10104229002,2011.05,65
10104229002,2013.07,67
10104230001,2011.05,49
10104230001,2013.07,51
10104230001,2015.07,53
10104231001,2011.05,49
10104231001,2013.07,51
10104231001,2015.07,53
10104231001,2018.07,56
10104231002,2011.05,NA
10104231002,2013.07,53
10104231002,2015.07,NA
10104231002,2018.07,58
10104232001,2011.05,67
10104232001,2013.07,NA
10104232001,2015.07,NA
10104233001,2011.05,NA
10104233001,2013.07,70
10104233001,2015.07,NA
10104233001,2018.07,75
10104233002,2011.05,NA
10104233002,2013.07,70
10104233002,2015.07,NA
10104233002,2018.07,75
10104234001,2011.05,NA
10104234001,2013.07,61
10104234001,2015.07,64
10104234002,2011.05,NA
10104234002,2013.07,61
10104234002,2015.07,63
10104234002,2018.07,66
10104235001,2013.07,NA
10104235001,2015.07,48
10104301001,2011.05,65
10104301001,2013.07,67
10104301001,2015.07,69
10104301001,2018.07,72
10104301002,2011.05,59
10104301002,2013.07,61
10104301002,2015.07,63
10104301002,2018.07,66
10104302001,2011.05,54
10104302001,2013.07,56
10104302001,2015.07,58
10104302001,2018.07,61
10104302002,2011.05,50
10104302002,2015.07,NA
10104302002,2018.07,57
10104303001,2011.05,50
10104303001,2013.07,52
10104303001,2015.07,54
10104303001,2018.07,57
10104303002,2011.05,51
10104303002,2013.07,53
10104303002,2015.07,55
10104303002,2018.07,58
10104304001,2011.05,70
10104304001,2013.07,72
10104304001,2015.07,74
10104304001,2018.07,77
10104305001,2011.05,53
10104305001,2013.07,55
10104305001,2015.07,57
10104305001,2018.07,60
10104306001,2011.05,57
10104306001,2013.07,59
10104306001,2015.07,61
10104306001,2018.07,67
10104306002,2011.05,54
10104306002,2013.07,NA
10104306002,2015.07,58
10104306002,2018.07,64
10104307001,2011.05,62
10104307001,2013.07,64
10104307001,2015.07,65
10104307001,2018.07,68
10104307002,2011.05,59
10104307002,2013.07,61
10104307002,2015.07,65
10104307002,2018.07,68
10104308001,2011.05,58
10104308001,2013.07,60
10104308001,2015.07,62
10104308001,2018.07,65
10104309001,2011.05,48
10104309001,2013.07,50
10104309001,2015.07,52
10104309001,2018.07,55
10104309002,2011.05,43
10104309002,2013.07,45
10104309002,2015.07,47
10104309002,2018.07,50
10104310001,2011.05,60
10104310001,2013.07,62
10104310001,2015.07,64
10104310001,2018.07,67
10104310002,2011.05,62
10104311001,2011.05,64
10104311001,2013.07,66
10104311001,2015.07,68
10104311001,2018.07,71
10104311002,2011.05,64
10104311002,2013.07,66
10104311002,2015.07,68
10104311002,2018.07,69
10104312001,2011.05,58
10104312001,2013.07,60
10104312001,2015.07,62
10104312001,2018.07,66
10104312002,2011.05,64
10104312002,2013.07,66
10104312002,2015.07,68
10104313001,2011.05,52
10104313001,2013.07,54
10104313001,2015.07,56
10104313001,2018.07,59
10104313002,2011.05,51
10104313002,2013.07,53
10104313002,2015.07,55
10104313002,2018.07,58
10104314001,2011.05,65
10104314001,2013.07,67
10104314002,2011.05,61
10104314002,2013.07,63
10104314002,2015.07,65
10104314002,2018.07,68
10104315001,2011.05,54
10104315001,2013.07,56
10104315001,2015.07,58
10104315001,2018.07,61
10104315002,2011.05,62
10104315002,2013.07,64
10104316001,2011.05,70
10104316001,2013.07,72
10104316001,2015.07,74
10104316002,2011.05,72
10104316002,2013.07,74
10104316002,2015.07,76
10104316002,2018.07,79
10104317001,2011.05,53
10104317001,2013.07,55
10104317001,2015.07,57
10104317001,2018.07,60
10104317002,2011.05,55
10104317002,2013.07,57
10104317002,2015.07,59
10104317002,2018.07,62
10104318001,2011.05,46
10104318001,2013.07,48
10104318001,2015.07,50
10104318001,2018.07,53
10104318002,2011.05,43
10104318002,2013.07,45
10104318002,2015.07,47
10104318002,2018.07,50
10104319001,2011.05,60
10104319001,2013.07,62
10104319001,2015.07,NA
10104319002,2011.05,62
10104319002,2013.07,64
10104319002,2015.07,66
10104320001,2011.05,55
10104320001,2013.07,57
10104320001,2015.07,59
10104320001,2018.07,62
10104320002,2011.05,47
10104320002,2013.07,49
10104320002,2015.07,51
10104320002,2018.07,54
10104321001,2011.05,47
10104321001,2013.07,49
10104321001,2015.07,51
10104321001,2018.07,54
10104321002,2011.05,51
10104321002,2013.07,53
10104321002,2015.07,55
10104322001,2011.05,49
10104322001,2013.07,51
10104322001,2015.07,53
10104322001,2018.07,56
10104322002,2011.05,54
10104322002,2013.07,56
10104322002,2015.07,58
10104322002,2018.07,61
10104323001,2011.05,77
10104323001,2013.07,79
10104323002,2011.05,76
10104324001,2011.05,49
10104324001,2013.07,51
10104324001,2015.07,53
10104324001,2018.07,56
10104324002,2011.05,52
10104324002,2013.07,54
10104324002,2015.07,65
10104324002,2018.07,59
10104325001,2011.05,76
10104325001,2013.07,NA
10104325001,2015.07,80
10104325001,2018.07,83
10104326001,2011.05,62
10104326001,2013.07,64
10104326001,2015.07,66
10104326001,2018.07,69
10104327001,2011.05,63
10104327001,2013.07,65
10104327002,2011.05,63
10104327002,2013.07,65
10104327002,2015.07,67
10104327002,2018.07,70
10104328001,2011.05,68
10104328001,2013.07,70
10104328001,2015.07,72
10104328001,2018.07,75
10104328002,2011.05,68
10104328002,2013.07,70
10104329001,2011.05,54
10104329001,2013.07,56
10104329001,2015.07,58
10104329001,2018.07,61
10104329002,2011.05,52
10104329002,2013.07,54
10104329002,2015.07,56
10104329002,2018.07,59
10104330001,2011.05,84
10104330001,2013.07,86
10104330001,2015.07,88
10104331001,2011.05,NA
10104331001,2013.07,47
10104331001,2015.07,49
10104331001,2018.07,52
10104331002,2011.05,NA
10104331002,2013.07,46
10104331002,2015.07,48
10104331002,2018.07,48
10104332001,2011.05,NA
10104332001,2013.07,46
10104332001,2015.07,48
10104332001,2018.07,51
10104332002,2011.05,NA
10104332002,2013.07,44
10104332002,2015.07,46
10104332002,2018.07,49
10104333001,2013.07,NA
10104333001,2015.07,47
10104333001,2018.07,51
10104333002,2013.07,NA
10104333002,2015.07,44
10104333002,2018.07,47
10104334001,2015.07,NA
10104334001,2018.07,46
10104334002,2013.07,NA
10104334002,2015.07,42
10104334002,2018.07,45
10206101001,2011.05,66
10206101001,2013.07,68
10206101001,2015.07,70
10206101001,2018.07,73
10206101002,2011.05,64
10206101002,2013.07,66
10206101002,2015.07,68
10206101002,2018.07,71
10206102001,2011.05,62
10206102001,2013.07,64
10206102001,2015.07,66
10206102001,2018.07,69
10206102002,2011.05,56
10206102002,2013.07,58
10206102002,2015.07,59
10206102002,2018.07,63
10206103001,2011.05,64
10206103001,2013.07,68
10206103001,2015.07,66
10206103001,2018.07,71
10206103002,2011.05,65
10206103002,2013.07,67
10206103002,2015.07,69
10206103002,2018.07,72
10206104001,2011.05,61
10206104001,2013.07,63
10206104001,2015.07,56
10206104001,2018.07,68
10206104002,2011.05,61
10206104002,2013.07,63
10206104002,2015.07,NA
10206104002,2018.07,68
10206105001,2011.05,71
10206105001,2013.07,73
10206105001,2015.07,75
10206105001,2018.07,78
10206105002,2011.05,70
10206105002,2013.07,72
10206105002,2015.07,NA
10206105002,2018.07,77
10206106001,2011.05,75
10206106001,2013.07,77
10206106001,2015.07,79
10206106001,2018.07,82
10206106002,2011.05,73
10206107001,2011.05,79
10206107001,2013.07,81
10206107001,2015.07,83
10206107002,2011.05,62
10206107002,2013.07,64
10206107002,2015.07,66
10206107002,2018.07,69
10206108001,2011.05,41
10206108001,2013.07,43
10206108001,2015.07,45
10206108001,2018.07,48
10206108002,2011.05,46
10206108002,2013.07,47
10206109001,2011.05,47
10206109001,2013.07,49
10206109001,2015.07,48
10206109001,2018.07,51
10206109002,2011.05,43
10206109002,2013.07,45
10206109002,2015.07,47
10206109002,2018.07,50
10206110001,2011.05,60
10206111001,2011.05,46
10206111001,2013.07,47
10206111001,2015.07,49
10206111001,2018.07,52
10206111002,2011.05,42
10206111002,2013.07,44
10206111002,2015.07,46
10206111002,2018.07,49
10206112001,2011.05,72
10206112001,2013.07,74
10206112001,2015.07,76
10206112002,2011.05,78
10206113001,2011.05,49
10206113001,2013.07,51
10206113001,2015.07,53
10206113001,2018.07,56
10206113002,2011.05,54
10206113002,2013.07,56
10206113002,2015.07,58
10206113002,2018.07,61
10206114001,2011.05,84
10206114001,2013.07,86
10206114001,2015.07,88
10206114001,2018.07,91
10206115001,2011.05,71
10206115001,2013.07,73
10206115001,2015.07,75
10206116001,2011.05,49
10206116001,2013.07,51
10206116001,2015.07,53
10206116001,2018.07,56
10206116002,2011.05,49
10206116002,2013.07,51
10206116002,2015.07,53
10206116002,2018.07,56
10206117001,2011.05,62
10206117002,2011.05,58
10206117002,2013.07,60
10206117101,2011.05,NA
10206117101,2013.07,64
10206117101,2015.07,66
10206118001,2011.05,39
10206118001,2013.07,41
10206118001,2015.07,43
10206118001,2018.07,46
10206118002,2011.05,46
10206118002,2013.07,48
10206118002,2015.07,50
10206118002,2018.07,53
10206119001,2011.05,62
10206119001,2013.07,64
10206119001,2015.07,66
10206119001,2018.07,69
10206119002,2011.05,62
10206119002,2013.07,64
10206119002,2015.07,66
10206119002,2018.07,69
10206120001,2011.05,41
10206120001,2013.07,43
10206120001,2015.07,NA
10206120001,2018.07,48
10206120002,2011.05,47
10206120002,2013.07,49
10206120002,2015.07,48
10206120002,2018.07,51
10206121001,2011.05,45
10206121001,2013.07,47
10206121001,2015.07,49
10206121001,2018.07,52
10206121002,2011.05,38
10206121002,2013.07,40
10206121002,2015.07,40
10206121002,2018.07,45
10206122001,2011.05,75
10206122002,2011.05,NA
10206122002,2013.07,77
10206122002,2015.07,79
10206122002,2018.07,82
10206123001,2011.05,62
10206123001,2013.07,64
10206123001,2015.07,66
10206123001,2018.07,69
10206123002,2011.05,62
10206123002,2013.07,64
10206123002,2015.07,66
10206123002,2018.07,69
10206124001,2011.05,59
10206124001,2013.07,61
10206124001,2015.07,63
10206124001,2018.07,66
10206124002,2011.05,60
10206124002,2013.07,62
10206124002,2015.07,64
10206124002,2018.07,67
10206125001,2011.05,82
10206125001,2013.07,84
10206126001,2011.05,69
10206126001,2013.07,71
10206126001,2015.07,NA
10206126001,2018.07,76
10206126002,2011.05,70
10206126002,2013.07,72
10206126002,2015.07,NA
10206126002,2018.07,77
10206127001,2011.05,83
10206127001,2013.07,85
10206127002,2011.05,73
10206127002,2013.07,75
10206127002,2015.07,76
10206127002,2018.07,79
10206128001,2011.05,56
10206128001,2013.07,58
10206128001,2015.07,NA
10206128001,2018.07,63
10206128002,2011.05,53
10206128002,2013.07,55
10206128002,2015.07,57
10206128002,2018.07,60
10206129001,2011.05,NA
10206129001,2013.07,48
10206129001,2015.07,52
10206129001,2018.07,53
10206129002,2011.05,NA
10206129002,2013.07,46
10206129002,2015.07,48
10206129002,2018.07,51
10206130001,2011.05,NA
10206130001,2013.07,45
10206130001,2015.07,47
10206130001,2018.07,50
10206131001,2013.07,NA
10206131001,2015.07,44
10206131001,2018.07,47
10206131002,2013.07,NA
10206131002,2015.07,40
10206131002,2018.07,43
10206132001,2013.07,NA
10206132001,2015.07,43
10206132001,2018.07,47
10206132002,2013.07,NA
10206132002,2015.07,44
10206132002,2018.07,47
10206133001,2013.07,NA
10206133001,2015.07,47
10206133001,2018.07,50
10206133002,2013.07,NA
10206133002,2015.07,41
10206133002,2018.07,45
10206134001,2015.07,NA
10206134001,2018.07,49
10206134002,2015.07,NA
10206134002,2018.07,45
10206135001,2013.07,NA
10206135001,2015.07,44
10206135001,2018.07,47
10206135002,2013.07,NA
10206135002,2015.07,38
10206135002,2018.07,41
10206201001,2011.05,60
10206201002,2011.05,54
10206202001,2011.05,75
10206202001,2013.07,77
10206202001,2015.07,79
10206202001,2018.07,82
10206203001,2011.05,56
10206203001,2013.07,58
10206203001,2015.07,60
10206203001,2018.07,63
10206204001,2011.05,51
10206204001,2013.07,53
10206204001,2015.07,51
10206204001,2018.07,58
10206205001,2011.05,57
10206205001,2013.07,59
10206205001,2015.07,61
10206205001,2018.07,64
10206205002,2011.05,NA
10206205002,2013.07,55
10206205002,2015.07,57
10206205002,2018.07,60
10206206002,2011.05,71
10206206002,2013.07,73
10206206002,2015.07,75
10206206002,2018.07,78
10206206003,2011.05,NA
10206206003,2013.07,65
10206206003,2015.07,67
10206206003,2018.07,70
10206207001,2011.05,65
10206207001,2013.07,67
10206207001,2015.07,69
10206207001,2018.07,72
10206208001,2011.05,79
10206208001,2013.07,81
10206208001,2015.07,83
10206208001,2018.07,86
10206209001,2011.05,71
10206210001,2011.05,57
10206210001,2013.07,59
10206210001,2015.07,61
10206210001,2018.07,65
10206211001,2011.05,58
10206211001,2013.07,60
10206211001,2015.07,62
10206211001,2018.07,65
10206211002,2011.05,56
10206211002,2013.07,58
10206211002,2015.07,60
10206211002,2018.07,63
10206212001,2011.05,42
10206212001,2013.07,52
10206212001,2015.07,46
10206212001,2018.07,57
10206212002,2011.05,54
10206212002,2013.07,56
10206212002,2015.07,58
10206212002,2018.07,61
10206213002,2011.05,57
10206213002,2013.07,59
10206213002,2015.07,61
10206213002,2018.07,64
10206213003,2011.05,NA
10206213003,2013.07,60
10206213003,2015.07,59
10206213003,2018.07,62
10206214001,2011.05,53
10206214001,2013.07,55
10206214001,2015.07,57
10206214001,2018.07,60
10206214002,2011.05,57
10206214002,2013.07,59
10206214002,2015.07,61
10206214002,2018.07,62
10206215001,2011.05,46
10206215001,2013.07,48
10206215001,2015.07,49
10206215001,2018.07,53
10206215002,2011.05,45
10206215002,2013.07,47
10206215002,2015.07,49
10206215002,2018.07,52
10206216001,2011.05,66
10206216001,2013.07,68
10206216001,2015.07,70
10206216001,2018.07,73
10206216002,2011.05,74
10206216002,2013.07,76
10206216002,2015.07,78
10206216002,2018.07,81
10206217001,2011.05,65
10206217001,2013.07,67
10206217001,2015.07,69
10206217001,2018.07,72
10206217002,2011.05,67
10206217002,2013.07,69
10206217002,2015.07,71
10206217002,2018.07,74
10206218001,2011.05,48
10206218001,2013.07,50
10206218001,2015.07,52
10206218001,2018.07,55
10206218002,2011.05,48
10206218002,2013.07,50
10206218002,2015.07,48
10206218002,2018.07,55
10206219001,2011.05,73
10206219001,2013.07,75
10206219001,2015.07,77
10206219001,2018.07,80
10206219002,2011.05,61
10206219002,2013.07,63
10206219002,2015.07,70
10206219002,2018.07,68
10206220001,2011.05,67
10206220001,2013.07,69
10206220001,2015.07,71
10206220001,2018.07,74
10206220002,2011.05,69
10206220002,2013.07,71
10206220002,2015.07,73
10206220002,2018.07,76
10206221001,2011.05,55
10206221001,2013.07,57
10206221001,2015.07,59
10206221001,2018.07,62
10206221002,2011.05,52
10206221002,2013.07,54
10206221002,2015.07,59
10206221002,2018.07,59
10206222001,2011.05,76
10206222001,2013.07,78
10206222001,2015.07,80
10206222001,2018.07,83
10206222002,2011.05,73
10206223001,2011.05,64
10206223001,2013.07,66
10206223001,2015.07,68
10206223001,2018.07,70
10206223002,2011.05,57
10206223002,2013.07,59
10206223002,2015.07,61
10206223002,2018.07,64
10206224001,2011.05,61
10206224001,2013.07,63
10206224001,2015.07,65
10206224001,2018.07,68
10206224002,2011.05,57
10206224002,2013.07,59
10206224002,2015.07,61
10206224002,2018.07,64
10206225001,2011.05,70
10206225001,2013.07,72
10206225001,2015.07,74
10206225001,2018.07,77
10206226001,2011.05,48
10206226001,2013.07,50
10206226001,2015.07,52
10206226001,2018.07,55
10206226002,2011.05,48
10206226002,2013.07,50
10206226002,2015.07,49
10206226002,2018.07,55
10206227001,2011.05,47
10206227001,2013.07,49
10206227001,2015.07,51
10206227001,2018.07,54
10206227002,2011.05,54
10206227002,2013.07,56
10206227002,2015.07,58
10206228001,2011.05,NA
10206228001,2013.07,48
10206228001,2015.07,51
10206228001,2018.07,54
10206228002,2011.05,NA
10206228002,2013.07,47
10206228002,2015.07,50
10206228002,2018.07,53
10206229001,2011.05,NA
10206229001,2013.07,47
10206229001,2015.07,49
10206229001,2018.07,52
10206229002,2011.05,NA
10206229002,2013.07,51
10206229002,2015.07,53
10206229002,2018.07,56
10206230001,2013.07,NA
10206230001,2015.07,47
10206230001,2018.07,50
10206230002,2013.07,NA
10206230002,2015.07,46
10206230002,2018.07,49
10206231001,2013.07,NA
10206231001,2015.07,47
10206231001,2018.07,50
10206232001,2013.07,NA
10206232001,2015.07,46
10206232001,2018.07,49
10206301001,2011.05,49
10206301001,2013.07,51
10206301001,2015.07,53
10206301001,2018.07,56
10206301002,2011.05,NA
10206301002,2013.07,56
10206301002,2015.07,NA
10206301002,2018.07,61
10206302001,2011.05,55
10206302001,2013.07,57
10206302001,2015.07,59
10206302001,2018.07,62
10206302002,2011.05,56
10206302002,2013.07,58
10206302002,2015.07,60
10206302002,2018.07,63
10206303001,2011.05,73
10206303001,2013.07,75
10206303001,2015.07,78
10206303001,2018.07,81
10206303002,2011.05,79
10206303002,2013.07,81
10206303002,2015.07,81
10206303002,2018.07,84
10206304001,2011.05,54
10206304001,2013.07,56
10206304001,2015.07,58
10206304001,2018.07,61
10206304002,2011.05,55
10206304002,2013.07,57
10206304002,2015.07,60
10206304002,2018.07,62
10206305001,2011.05,57
10206305001,2013.07,59
10206305001,2015.07,61
10206305001,2018.07,64
10206305002,2011.05,55
10206305002,2013.07,57
10206305002,2015.07,59
10206305002,2018.07,62
10206306001,2011.05,50
10206306001,2013.07,52
10206306001,2015.07,54
10206306001,2018.07,57
10206306002,2011.05,49
10206306002,2013.07,51
10206306002,2015.07,53
10206306002,2018.07,56
10206307001,2011.05,66
10206307001,2013.07,68
10206307001,2015.07,NA
10206307001,2018.07,75
10206307002,2011.05,NA
10206307002,2013.07,60
10206307002,2015.07,63
10206307002,2018.07,65
10206308001,2011.05,80
10206308001,2013.07,82
10206308001,2015.07,84
10206308001,2018.07,87
10206308002,2011.05,75
10206308002,2013.07,77
10206308002,2015.07,76
10206308002,2018.07,82
10206309001,2011.05,79
10206309001,2013.07,81
10206309001,2015.07,83
10206309001,2018.07,86
10206310001,2011.05,69
10206310001,2013.07,71
10206310001,2015.07,NA
10206310001,2018.07,76
10206311001,2011.05,42
10206311001,2013.07,44
10206311001,2015.07,NA
10206311001,2018.07,49
10206311002,2011.05,48
10206311002,2013.07,49
10206311002,2015.07,52
10206311002,2018.07,54
10206312001,2011.05,69
10206312001,2013.07,71
10206312001,2015.07,73
10206312001,2018.07,76
10206312002,2013.07,NA
10206312002,2015.07,75
10206313001,2011.05,47
10206313001,2013.07,49
10206313001,2015.07,51
10206313001,2018.07,54
10206313002,2011.05,49
10206313002,2013.07,51
10206313002,2015.07,53
10206313002,2018.07,56
10206314001,2011.05,69
10206314001,2013.07,75
10206314001,2015.07,74
10206314001,2018.07,80
10206315001,2011.05,57
10206315001,2013.07,59
10206315001,2015.07,60
10206315001,2018.07,63
10206315002,2011.05,56
10206315002,2013.07,58
10206315002,2015.07,61
10206315002,2018.07,63
10206316001,2011.05,46
10206316001,2013.07,48
10206316001,2015.07,51
10206316001,2018.07,53
10206317001,2011.05,73
10206317001,2013.07,75
10206317001,2015.07,70
10206318001,2011.05,59
10206318001,2013.07,61
10206318001,2015.07,62
10206318001,2018.07,65
10206318002,2011.05,55
10206318002,2013.07,57
10206318002,2015.07,59
10206318002,2018.07,62
10206319001,2011.05,58
10206319001,2013.07,56
10206319001,2015.07,58
10206319001,2018.07,61
10206319002,2011.05,56
10206319002,2013.07,58
10206319002,2015.07,60
10206319002,2018.07,63
10206320001,2011.05,76
10206320001,2013.07,78
10206320001,2015.07,80
